Theater Name,Review date,Local Guide,Star rating,Review content,Sentiment Polarity,Subjectivity
Regal Cinema,11/15/2021,TRUE,4,,,
Regal Cinema,11/15/2021,FALSE,5,Loved it.  Lines not too long.  Pleasant cashier,0.461111,0.722222
Regal Cinema,11/15/2021,FALSE,3,I guess the theater is short staffed.  The theater that we were in looked like it hadn't been cleaned in days.  Was disappointed.  Bathrooms were at least clean.,-0.17083,0.5375
Regal Cinema,11/15/2021,FALSE,4,,,
Regal Cinema,11/15/2021,TRUE,5,,,
Regal Cinema,11/15/2021,TRUE,5,,,
Regal Cinema,11/15/2021,TRUE,4,Clean. Nice atmosphere. Friendly service. Support local business.,0.335417,0.55
Regal Cinema,11/15/2021,FALSE,1,Saturday afternoon and only 2 cashiers in concession stand. We were late for our movie despite being 20 minutes early. 😫,-0.06667,0.633333
Regal Cinema,10/15/2021,TRUE,4,"first visit here and movie since covid. I prefer the leather reclining seats of Paragon. And no more combo's,  so more money. But it was nice",0.275,0.583333
Regal Cinema,10/15/2021,TRUE,5,,,
Regal Cinema,10/15/2021,TRUE,4,"Saw Dune on Imax with my son and husband.  It was pretty fantastic!  Great visual and sound with clean restrooms.  General food faire was not up and going; it was snacks only,  but they were good.  It was nice enough our five year old made it through the whole movie with enthusiasm.The arcade is also a nice touch, but most only is taking cash and there's no simple way to quickly play a game or two since the change machines don't work.  That said, our son loved it so much we'll go back to the movies, although maybe not this particular theater.",0.266667,0.583658
Regal Cinema,10/15/2021,TRUE,5,,,
Regal Cinema,10/15/2021,TRUE,3,"Original comment: They make you purchase tickets at concessions for early shows which means you have to wait on line forever. I ended up late for the movie even though I arrived 15 minutes in advance. Not a great policy.  Update: More recently, when I've come, things have gone more smoothly.  I think I ended up buying tickets through a self-serve kiosk. The movies I saw were sparsely attended, so had my pick of seats.",0.146875,0.51875
Regal Cinema,10/15/2021,FALSE,5,"Spacious, clean, temperature friendly. Delicious popcorn 🍿. Helpful staff , made sure I used my Membership card and earn points.",0.560417,0.772222
Regal Cinema,10/15/2021,TRUE,5,Great place to see a movie! Parking garage for theater patrons on-site.,1,0.75
Regal Cinema,10/15/2021,TRUE,5,Comfortable,0.4,0.8
Regal Cinema,9/15/2021,TRUE,4,,,
Regal Cinema,9/15/2021,TRUE,4,Nice to be back at the movies,0.3,0.5
Regal Cinema,9/15/2021,TRUE,5,,,
Regal Cinema,9/15/2021,TRUE,5,"Very clean, very comfortable. Great service.",0.598889,0.886667
Regal Cinema,9/15/2021,FALSE,5,😊,0,0
Regal Cinema,9/15/2021,TRUE,4,,,
Regal Cinema,9/15/2021,TRUE,4,,,
Regal Cinema,9/15/2021,TRUE,5,"Saw Dune, must watch movie, in theaters if possible. IMAX sound definitely was great for it as well",0.3,0.6625
Regal Cinema,8/15/2021,FALSE,4,Always loved this theater since its installation. Love how the are trying to change with the times. Only thing I wish is that they have more of a variety of wines and beers.,0.425,0.725
Regal Cinema,8/15/2021,FALSE,5,Movie theater is very clean very good selection of concessions,0.693333,0.845
Regal Cinema,8/15/2021,FALSE,5,Favorite movie theater in Cville,0.5,1
Regal Cinema,8/15/2021,FALSE,5,,,
Regal Cinema,8/15/2021,TRUE,4,Fun theater with good seating and bright-lit multicolored hallways. Would definitely catch another show here.,0.333333,0.433333
Regal Cinema,8/15/2021,TRUE,1,"Went to see DUNE last night, at Regal Stonefield in Charlottesville, VA. Awesome movie, terrible movie experience. I tried to post feedback to Regal via their website and the app, but there's nowhere to do so.We had several groups using their phones during the movie, and one group of kids hopping from theater to theater, all of them using phones and talking. No walk-thru's by the staff. In fact, no staff. Even when we left there were no staff anywhere visible in the building. The place was a total mess, inside and out. It was like a riot had occured in the lobby and outside on the steps and escalators.Staff and customers need some adult supervision. We won't go back. Thank goodness there's other options.Like I said, great movie.",0.05,0.372222
Regal Cinema,8/15/2021,TRUE,5,,,
Regal Cinema,8/15/2021,TRUE,5,,,
Regal Cinema,7/15/2021,TRUE,3,"It's a nice venue, but COVID has caused a shortage in employees. Certain times are frustrating when waiting for refreshment service. But it's to be expected.",0.078571,0.717857
Regal Cinema,7/15/2021,FALSE,5,,,
Regal Cinema,7/15/2021,TRUE,4,"Just went to see Halloween🎃Kills, good movie, could have been better though, the theater was clean as usual, not too many people at the last show though, good atmosphere, I guess because it's starting to get cooler outdoors is why it felt like they had the heat in there on 100°, overall had a good time with the family and definitely will be returning.....with shorts and a tank top, lol",0.347436,0.432051
Regal Cinema,7/15/2021,TRUE,5,Nice,0.6,1
Regal Cinema,7/15/2021,TRUE,5,Great service. Good seats and sound.,0.633333,0.583333
Regal Cinema,7/15/2021,TRUE,5,Scream!!!,0,0
Regal Cinema,7/15/2021,TRUE,5,"Regal rocks!! Totally taken care of by management after I bought my ticket at the wrong location. Lol, I’m still on the fence about x-screen though. I am more of a traditional movie screen fan.",0.16,0.72
Regal Cinema,7/15/2021,FALSE,5,,,
Regal Cinema,6/15/2021,FALSE,5,,,
Regal Cinema,6/15/2021,FALSE,4,,,
Regal Cinema,6/15/2021,TRUE,5,Very nice place,0.78,1
Regal Cinema,6/15/2021,TRUE,5,"Nice theater located in an upscale shopping area. Theaters never seem to be terribly full when I go (even before Covid), and getting tickets is a breeze. Make sure to show up early or stay late to check out the shopping and restaurants nearby!",0.235,0.667778
Regal Cinema,6/15/2021,FALSE,5,"Our favorite theater. Clean, comfortable and best popcorn",0.566667,0.7
Regal Cinema,6/15/2021,FALSE,4,,,
Regal Cinema,6/15/2021,TRUE,5,Always a good time.,0.7,0.6
Regal Cinema,6/15/2021,TRUE,5,We enjoyed this afternoon movie (Free Guy). IMAX Regal theater was great! It was not crowded. Tickets were easy to get.,0.583333,0.770833
Regal Cinema,5/15/2021,TRUE,3,,,
Regal Cinema,5/15/2021,TRUE,4,,,
Regal Cinema,5/15/2021,TRUE,5,Very nice theater with good sound! Definitely recommend. Came to Charlottesville just to go to the movies and have dinner. This theater did not disappoint.,0.495,0.625
Regal Cinema,5/15/2021,FALSE,1,"Employees are unprofessional, theaters are dirty, lines are long and slow, understaffed and poor quality since reopening after covid. Will take my business to Alamo from now on.",-0.3375,0.55
Regal Cinema,5/15/2021,FALSE,2,fire alarm evacuated the building and when I asked about a voucher the manager said he wasn't going to give out vouchers,0,0
Regal Cinema,5/15/2021,TRUE,3,,,
Regal Cinema,5/15/2021,TRUE,5,,,
Regal Cinema,5/15/2021,FALSE,2,Always long lines and now the theatre has no air conditioning. Very Poor Theatre,-0.285,0.59
Regal Cinema,4/15/2021,FALSE,5,,,
Regal Cinema,4/15/2021,TRUE,5,,,
Regal Cinema,4/15/2021,TRUE,3,Really needs an upgrade. Seats aren't very comfortable.,0.36,0.6
Regal Cinema,4/15/2021,FALSE,5,,,
Regal Cinema,4/15/2021,TRUE,5,,,
Regal Cinema,4/15/2021,FALSE,4,"Nice, just long wait because of only 1 person working.",0.183333,0.8
Regal Cinema,4/15/2021,FALSE,4,Good seemed strange to just walk in and no one to usher.,0.325,0.375
Regal Cinema,4/15/2021,TRUE,4,,,
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,3/15/2021,TRUE,4,Thankful that they are open.,0,0.5
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,3/15/2021,FALSE,5,Young man who checked me in was very patient and kind. For whatever reason my tickets wouldn't load on my phone.,0.3,0.533333
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,3/15/2021,TRUE,5,,,
Regal Cinema,2/15/2021,TRUE,5,,,
Regal Cinema,2/15/2021,FALSE,5,,,
Regal Cinema,2/15/2021,FALSE,1,Y'all state on your website and signs all over the building that you do the proper cleaning and sanitation but when we came in to watch Cruella the theater was disgusting. My daughter's binky fell and when I bent down to grab it under the chairs there was so much popcorn and dust under the seats I could fill a few buckets of large popcorn. I had to move popcorn out my way to get her binky. It looked like your workers swept everything under the seats. Y'all either need to talk to your workers or find better workers because when I went out to talk to someone about it the whole place was empty everyone was gone. Someone needs to be there when customers are still in the building no matter the time. Complete disappointment and never going back. Please if your able to don't waste your money here..,-0.03866,0.353033
Regal Cinema,2/15/2021,TRUE,5,,,
Regal Cinema,2/15/2021,FALSE,4,,,
Regal Cinema,2/15/2021,FALSE,5,Great staff great food,0.8,0.75
Regal Cinema,2/15/2021,FALSE,1,"First time coming back to this movie theatre since COVID and I’m highly disappointed, came 20 minutes early for our movie and went into the theatre and it had not been clean, we went to go let someone know and they never came to clean it, piles of popcorn, tissues, nacho cheese smeared on the floor and tons of trash piled in the rows. So gross.",0.047619,0.397619
Regal Cinema,2/15/2021,TRUE,5,,,
Regal Cinema,1/15/2021,FALSE,5,,,
Regal Cinema,1/15/2021,FALSE,5,,,
Regal Cinema,12/15/2020,FALSE,5,,,
Regal Cinema,12/15/2020,TRUE,2,Great theater. Horribly overpriced though.,-0.1,0.875
Regal Cinema,12/15/2020,FALSE,5,,,
Regal Cinema,12/15/2020,FALSE,5,,,
Regal Cinema,12/15/2020,FALSE,5,Great service and great food,0.8,0.75
Regal Cinema,12/15/2020,TRUE,5,,,
Regal Cinema,12/15/2020,FALSE,3,Expensive food,-0.5,0.7
Regal Cinema,11/15/2020,TRUE,5,Even with covid here I was kind of skeptical on going. However the staff was friendly and most importantly when it came to social distancing the company was on point. I enjoyed Unhinged great movie,0.338542,0.614583
Regal Cinema,11/15/2020,TRUE,5,"outstanding clean, first time I have ever been so comfortable going to watch a movie, great service, attitudes of staff was upbeat, seat assignment was totally perfect...great place, looked like a brand new theater!!!!",0.378512,0.666126
Regal Cinema,11/15/2020,TRUE,5,I was the only person seeing the movie.,0,1
Regal Cinema,11/15/2020,FALSE,5,,,
Regal Cinema,11/15/2020,FALSE,1,,,
Regal Cinema,11/15/2020,FALSE,4,Movies,0,0
Regal Cinema,11/15/2020,TRUE,5,"The inside is great, and it's updated. The seats are really nice too. Definitely one of the best theatres I've been too.",0.6,0.6375
Regal Cinema,10/15/2020,TRUE,4,I am not a cinema guy but this one was pretty cool.,0.3,0.825
Regal Cinema,10/15/2020,TRUE,2,Feels dated on the inside. Pricey.,0,0
Regal Cinema,10/15/2020,TRUE,4,"This theater is massive! As the only Regal in the area/region it does quite the excellent job and really offers a gigantic facility and incredible design. The outside admittedly is a bit more awe-inspiring and daunting than the inside but the actual place itself still offers a lot of room in a well-done, clean setting. They are a cornerstone of the Shops at Stonefield and so there's a lot to do in this quasi-mall otherwise as well.",0.296667,0.525
Regal Cinema,10/15/2020,TRUE,5,,,
Regal Cinema,10/15/2020,FALSE,5,"This place has good movies, good sound and nice comfortable seats. The food is very good and the coca cola is 2. You will always get good service from each and every employee working there. So I hope you will come and enjoy this nice place and have a great day. I ama little sad that they no longer have coca cola. They now have Pepsi. It is still a great place to come and see a movie.",0.486346,0.713846
Regal Cinema,10/15/2020,FALSE,5,,,
Regal Cinema,10/15/2020,TRUE,4,Good seats nice people.,0.65,0.8
Regal Cinema,9/15/2020,TRUE,3,"Needs upgrade for seats in the theater. Also, they had just switched to Pepsi from Coke and the Icee machines weren't working. 🙄",0,0
Regal Cinema,9/15/2020,TRUE,4,,,
Regal Cinema,9/15/2020,FALSE,3,"High quality theatre, athough poor and slow service.",-0.18,0.513333
Regal Cinema,9/15/2020,TRUE,5,,,
Regal Cinema,9/15/2020,TRUE,5,movie!,0,0
Regal Cinema,9/15/2020,FALSE,5,,,
Regal Cinema,9/15/2020,TRUE,4,,,
Regal Cinema,8/15/2020,FALSE,5,"Good selection ad well as large, good eatery at Burger Bach and fruit fixed with their excellent services",0.542857,0.565714
Regal Cinema,8/15/2020,TRUE,5,Awesome theater!!! I've been to tons of theaters in my life. This one was one of the best.,1,0.65
Regal Cinema,8/15/2020,TRUE,4,,,
Regal Cinema,8/15/2020,FALSE,2,,,
Regal Cinema,8/15/2020,TRUE,5,,,
Regal Cinema,8/15/2020,FALSE,5,,,
Regal Cinema,8/15/2020,TRUE,4,,,
Regal Cinema,7/15/2020,FALSE,5,"Atmosphere,  food, comfort,convenience",0,0
Regal Cinema,7/15/2020,FALSE,5,,,
Regal Cinema,7/15/2020,FALSE,4,,,
Regal Cinema,7/15/2020,TRUE,4,,,
Regal Cinema,7/15/2020,FALSE,5,,,
Regal Cinema,7/15/2020,TRUE,3,"Went to a matinee on Saturday afternoon, ticket window was closed and there was a sign saying buy your tickets at the concessions counter. We bought at one of the automated machines but then had to wait forever in line at concessions for ONE couple to complete their ticket and snack transactions!  Not a good model for busy times!! Also HATE having to pick before completing the purchase!",-0.23375,0.46
Regal Cinema,7/15/2020,TRUE,5,It was very nice & pretty much decent inside & out,0.398889,0.888889
Regal Cinema,6/15/2020,FALSE,5,Movie theatre was clean and staff were friendly!,0.417708,0.6
Regal Cinema,6/15/2020,FALSE,1,I bought 2 waters and sour patch kids and it cost me $16. Do they know the price of things EVERYWHERE else on the Planet? SO let me get this straight if each item cost $5 (which would be absolutely insane considering a case of water is less than that) its still cheaper than what I spent lol what a joke. Regal should be ashamed of themselves I hope they close and get turned into a highly successful laser tag arena. Until then I will be at literally any of the other Movie theaters in town.,0.026042,0.461458
Regal Cinema,6/15/2020,FALSE,5,"Clean, quiet and perfect for me with my panic and anxiety attacks when I hit a matinee!",0.455556,0.677778
Regal Cinema,6/15/2020,FALSE,3,,,
Regal Cinema,6/15/2020,FALSE,5,,,
Regal Cinema,6/15/2020,TRUE,5,Always a great experience.,0.8,0.75
Regal Cinema,6/15/2020,TRUE,5,Nice theater very clean,0.538333,0.955
Regal Cinema,5/15/2020,TRUE,3,,,
Regal Cinema,5/15/2020,FALSE,5,,,
Regal Cinema,5/15/2020,TRUE,4,Normal movie theater. Had zero wait time to get in and popcorn and drinks were huge.,0.275,0.775
Regal Cinema,5/15/2020,TRUE,5,,,
Regal Cinema,5/15/2020,FALSE,3,,,
Regal Cinema,5/15/2020,FALSE,3,,,
Regal Cinema,5/15/2020,FALSE,5,,,
Regal Cinema,4/15/2020,TRUE,4,Good place to see movie long as theres not another dumb person turning lights on through the whole movie,0.11875,0.475
Regal Cinema,4/15/2020,FALSE,1,"Probably the slowest service I have ever had at any Regal ever. Thankfully, we arrived in time, I don’t think I will come back here.",0,0
Regal Cinema,4/15/2020,TRUE,5,"This time was good.  The last time sucked,. Missed the first 15 minutes of the movie because there were not enough people working",0.2375,0.375
Regal Cinema,4/15/2020,FALSE,5,,,
Regal Cinema,4/15/2020,FALSE,5,Loved it,0.7,0.8
Regal Cinema,4/15/2020,FALSE,5,,,
Regal Cinema,4/15/2020,TRUE,5,,,
Regal Cinema,3/15/2020,TRUE,5,,,
Regal Cinema,3/15/2020,TRUE,4,,,
Regal Cinema,3/15/2020,TRUE,4,,,
Regal Cinema,3/15/2020,TRUE,5,,,
Regal Cinema,3/15/2020,TRUE,4,"All areas were very clean, but $6 bucks for a medium diet coke ???",0.476667,0.91
Regal Cinema,3/15/2020,TRUE,4,They gave us the wrong tickets at first but I liked it besides that,0.116667,0.677778
Regal Cinema,3/15/2020,FALSE,5,,,
Regal Cinema,2/15/2020,FALSE,5,,,
Regal Cinema,2/15/2020,FALSE,5,,,
Regal Cinema,1/15/2020,TRUE,5,,,
Regal Cinema,12/15/2019,TRUE,4,,,
Regal Cinema,12/15/2019,FALSE,4,,,
Regal Cinema,12/15/2019,TRUE,3,"This is a nice enough theater. It generally has enough showings for movies that I want to see and there is a wide variety of Refreshments at the concession stand.I have two big problems here, though. First of all, there's almost never anyone in the box office so you have to go to the concession line if you want to buy tickets. There are automated machines, but you can't go through them if you have a disability because the machines don't let you purchase companion seats. This means that if you need an ADA seat you have to go through what is often an incredibly long line to get tickets.The second problem is that I heard they are switching to Pepsi products. That is a major bummer, because my other half will not drink Pepsi but likes to have a Coke during a movie. We will almost certainly have to find another theater as soon as we show up and there is Pepsi on tap. Just so you're aware in case this is likewise a deal-breaker for you.",0.070366,0.399745
Regal Cinema,12/15/2019,FALSE,5,,,
Regal Cinema,12/15/2019,TRUE,5,Very clean!!! Friendly staff!!! I loved how you can pick your seating before you walk in!!!,0.887804,0.736667
Regal Cinema,12/15/2019,TRUE,5,,,
Regal Cinema,12/15/2019,FALSE,5,I was loving it until they started making you purchase tickets at the concession stands .where are the regular ticket customer service personnel? Everything is chaotic and just seems to be poorly managed.  When are the going to fix the escalator?,0.066667,0.542308
Regal Cinema,12/15/2019,TRUE,3,Have to go inside to get tickets now.  Prices are high. The facility is clean,0.263333,0.62
Regal Cinema,12/15/2019,FALSE,1,"This is outrageous, the tickets are sold at concessions instead of the actual box office. Making it so the wait to get tickets and food much slower. Me and my family have loved this Theater for years, been regulars when we want to see a movie but now you have to wait in a 20-30 person line just to get tickets if you are paying cash.",-0.025,0.525
Regal Cinema,12/15/2019,FALSE,1,"Waited an hour in line for concessions and missed the first 45 minutes of movie.   I asked manager for help but she explained, rudely, that they are understaffed and there was nothing she could do to compensate me.  Every one in the concession lines that I talked too were very late for their movie as well.  AMC does self serve drinks, self serve butter,  and faster service which makes for a much nicer experience.",-0.06,0.478333
Regal Cinema,12/15/2019,TRUE,4,,,
Regal Cinema,12/15/2019,FALSE,3,,,
Regal Cinema,12/15/2019,TRUE,3,Super annoying to wait in the concession line just to get a ticket,-0.23333,0.783333
Regal Cinema,12/15/2019,TRUE,4,,,
Regal Cinema,12/15/2019,FALSE,5,,,
Regal Cinema,12/15/2019,FALSE,4,"I dont like going to movie theaters, but if you need to in order to see a current film with your SO, this one is as good as any. Modern, clean, somewhat glitzy. There is no downtown traditional air here-- it's glass and neon all the way-- but who cares? Most of your visit is in the dark anyway. And the seats, the sound, the file-in and file- out-- all very comfortable and well-executed. Overall very nice.",0.301515,0.55
Regal Cinema,12/15/2019,FALSE,1,Children can't watch new bad boys 17 and up only Even if accompanied by an adult total bs if you ask me.,-0.09273,0.634242
Regal Cinema,12/15/2019,FALSE,5,Really nice and comfortable.  Seats perfect for short people,0.5,0.775
Regal Cinema,12/15/2019,TRUE,5,,,
Regal Cinema,12/15/2019,FALSE,5,,,
Regal Cinema,12/15/2019,FALSE,2,Buying tickets was easy from the self checkout machines. However getting concessions was Awful! It was like standing in line at DMV!,-0.28333,0.916667
Regal Cinema,12/15/2019,TRUE,5,Very nice theater. Lots of movies to choose from. Easy parking.,0.606667,0.916667
Regal Cinema,12/15/2019,FALSE,1,"One of the only Regal theaters in Virginia not to support Regal’s value days program or student discount program. Makes other Charlottesville theaters like Violet Crown or Alamo a much better option.Outdated IMAX and outdated IMAX seats, not worth the upgrade.",-0.035,0.521667
Regal Cinema,12/15/2019,TRUE,5,Starwars uva womens basketball game,-0.4,0.4
Regal Cinema,12/15/2019,TRUE,5,,,
Regal Cinema,12/15/2019,FALSE,5,"First time going here and it was amazing.  The seats are so much better,  and friendly staff.",0.43125,0.558333
Regal Cinema,12/15/2019,FALSE,5,,,
Regal Cinema,12/15/2019,TRUE,4,"Great place to see movies, great food and beverage options...the only thing I would possibly change now that tickets are often  purchased at concessions is to have a concessions only line.",0.32,0.9
Regal Cinema,12/15/2019,TRUE,5,,,
Regal Cinema,12/15/2019,TRUE,5,Nice comfy seats and modern gaming units a very fine establishment.,0.447222,0.65
Regal Cinema,12/15/2019,TRUE,4,"Excellent selection of movies, very comfortable seats, excellent snacks and the bathrooms are clean. The new automated ticket purchasing system is a little confusing, but once figured out, it works fine.",0.369025,0.694318
Regal Cinema,12/15/2019,TRUE,3,"A large, clean, and modern theater with a good selection of films, and covered parking underneath.  If your previous experience with IMAX theaters involved a massive screen, like at the Smithsonian, you will find that the IMAX screen here is regular-sized with a little curvature; not worth the extra $5.  Also, don’t worry about being on time for the show, as there are at least 20 minutes of explosion-filled previews before the actual start of the film.",0.061526,0.399567
Regal Cinema,12/15/2019,FALSE,5,,,
Regal Cinema,12/15/2019,TRUE,5,,,
Regal Cinema,12/15/2019,TRUE,2,"Our seats were double booked. No recliner seats, parking was very difficult",-0.325,0.5
Regal Cinema,12/15/2019,FALSE,1,,,
Regal Cinema,12/15/2019,TRUE,5,Some wait on the food and snacks but tickets line is always fast! You'll enjoy it,0.325,0.55
Regal Cinema,11/15/2019,TRUE,2,Too many too many advertisements and commercials.,0.5,0.5
Regal Cinema,11/15/2019,TRUE,5,Team members very friendly and theater clean,0.427083,0.675
Regal Cinema,11/15/2019,TRUE,5,,,
Regal Cinema,11/15/2019,FALSE,1,My daughter and I showed up at 1220 for a 1250 matinee.  The doors were locked even though the stated operating hours were listed as: from 11 AM to 11 PM.  The front lights were off but the interior lights were on and there was staff moving around inside.  They ignored us and another lady standing outside.   It was cold but we braved another five minutes rattling the locked doors in hopes of attracting the staff.  They could see us but ignored us.  We left and went to another theatre.  The callous attitude of the staff and the failure to open per stated policy on line and on doors dictate it will be a long time (if ever) that we return.,-0.16111,0.375
Regal Cinema,11/15/2019,TRUE,4,Fine,0.416667,0.5
Regal Cinema,11/15/2019,TRUE,5,"Spilled popcorn, glad they have free refills. Family restroom was clean.",0.422222,0.833333
Regal Cinema,11/15/2019,TRUE,5,Amazing theater! A little tricky to navigate where to go when you have 3 children ages 5 and under with you. Nice theater seats. Tickets and snacks are pricey but worth budgeting for a family friendly experience.,0.3675,0.6
Regal Cinema,11/15/2019,TRUE,5,I hadnt bn 2a theatre since '03...wow how things changed. I thoroughly enjoyed the movie JOKER when my son n i went. SmilesnBlessings Regal Thanku,0.5,0.7
Regal Cinema,11/15/2019,TRUE,2,"Nice theaters but incredibly slow lines at concessions (outdated theater fare), and since they’ve closed the ticket counter you need to wait in the concession line to get tickets, which can be 45 minutes plus during busy times. Buy your tickets online, skip the concessions, or simply use a different theater.",-0.01429,0.484354
Regal Cinema,11/15/2019,FALSE,3,Concessions were slow.,-0.3,0.4
Regal Cinema,11/15/2019,FALSE,5,Good,0.7,0.6
Regal Cinema,11/15/2019,TRUE,1,,,
Regal Cinema,11/15/2019,TRUE,5,,,
Regal Cinema,11/15/2019,FALSE,5,,,
Regal Cinema,11/15/2019,TRUE,3,"The IMAX theater is great. The concessions on the other hand completely suck. We bought our tickets at the kiosk at 7:18pm for a 7:30pm movie. We then got in line at the concession stand and did not move. Finally, at exactly 7:30, we left the line to go find our seats. We stood in line for 12 minutes and never got anywhere near the counter and so never got drinks and popcorn. Not a good experience.",0.110714,0.396429
Regal Cinema,11/15/2019,FALSE,1,This theater is on MULTIPLE websites as an AMC theater.  They do NOT take AMC gift cards and have done nothing to correct this.  Be prepared to pay cash for tickets and ridiculous prices for concessions.  All those gift cards we bought so we can patronize this theater are useless.,-0.27778,0.4
Regal Cinema,11/15/2019,TRUE,5,"Not much to say. You go in to watch a movie :pEdit: Woah a response. While I have you here, I was super bummed when I came in for the Star wars The Rise of Skywalker and the concessions would not allow me to get the promo bucket because they ran out of cups :(",-0.17222,0.622222
Regal Cinema,11/15/2019,TRUE,3,,,
Regal Cinema,11/15/2019,FALSE,5,,,
Regal Cinema,11/15/2019,FALSE,5,Great movies,0.8,0.75
Regal Cinema,11/15/2019,TRUE,3,Escalator broken. Slow service at the  Counter,-0.35,0.4
Regal Cinema,11/15/2019,TRUE,5,"Definitely great movie experience... every time we come! Parking is a bit tricky and getting in is a little different, so if its your first time, park in the garage and take the elevator. Regardless, plan for 10-15 minutes to get inside.",0.265625,0.545833
Regal Cinema,11/15/2019,TRUE,4,,,
Regal Cinema,11/15/2019,FALSE,1,Horrible. Bad wait. Bad service. Bad food. Bad seats. Never coming here again.,-0.76,0.733333
Regal Cinema,11/15/2019,FALSE,4,,,
Regal Cinema,11/15/2019,FALSE,1,,,
Regal Cinema,11/15/2019,TRUE,3,They started 20 minutes of previews 8 minutes after the feature was supposed to start. Something in the theater also gave me a major migraine headache.,0.0625,0.5
Regal Cinema,11/15/2019,TRUE,4,"A very well maintained Regal, not too many surprises beyond being exceptionally clean. Recently got an alcohol license for beer as well.",0.266667,0.4375
Regal Cinema,11/15/2019,FALSE,5,Theaters are usually nice and clean seating is great and has some of the better audio quality out of the theaters around town,0.566667,0.7375
Regal Cinema,11/15/2019,TRUE,5,Very nice theater. Very spacious and big. I love that there's a parking garage right next to it. Very clean as well. Employees were kind and friendly as well,0.357487,0.538413
Regal Cinema,11/15/2019,TRUE,4,,,
Regal Cinema,11/15/2019,TRUE,5,,,
Regal Cinema,11/15/2019,FALSE,4,,,
Regal Cinema,11/15/2019,TRUE,5,Regal is my favorite theater to go to!,0.625,1
Regal Cinema,11/15/2019,TRUE,5,,,
Regal Cinema,11/15/2019,FALSE,5,,,
Regal Cinema,11/15/2019,TRUE,4,,,
Regal Cinema,10/15/2019,FALSE,4,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,FALSE,4,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,TRUE,5,,,
Regal Cinema,10/15/2019,TRUE,4,,,
Regal Cinema,10/15/2019,TRUE,3,Seats are way too close together.  No legroom.   Hate the escalator,-0.8,0.9
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,FALSE,4,"Very enjoyable! However, extremely slow when getting concessions and tickets.",0.25625,0.59
Regal Cinema,10/15/2019,TRUE,5,,,
Regal Cinema,10/15/2019,TRUE,5,,,
Regal Cinema,10/15/2019,TRUE,3,It was a little crazy that the ads for regal as well the previews took over 30 minutes before the movie started.,-0.39375,0.7
Regal Cinema,10/15/2019,TRUE,3,"It's a decent movie theater but they don't have reclining seats, Waiters, beer, or the menu that Alamo has. But I guess when the Alamo is full it's a good alternative",0.405556,0.605556
Regal Cinema,10/15/2019,FALSE,4,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,FALSE,5,I had a great time,0.8,0.75
Regal Cinema,10/15/2019,FALSE,3,You need to return to selling tickets at the ticket booth and not make concession people do two jobs causing a long ticket waiting line!!!,-0.09766,0.4
Regal Cinema,10/15/2019,FALSE,4,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,TRUE,5,,,
Regal Cinema,10/15/2019,TRUE,5,"Place was packed, for the release of Frozen II, but we still got great service at the concession stand. Picking your seats in advance means not having to rush and get there early.  Good job Regal",0.533333,0.55
Regal Cinema,10/15/2019,TRUE,1,It was the worst experience I've had there the lines to the concession was unbearable I missed over 45 minutes of the movie,-1,1
Regal Cinema,10/15/2019,TRUE,4,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,TRUE,4,Really good theater and good place to see a movie with the family!,0.7875,0.6
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,TRUE,5,,,
Regal Cinema,10/15/2019,FALSE,5,,,
Regal Cinema,10/15/2019,TRUE,4,"Book your tickets online for popular movies if you are going on a weekend and its the first week. The lines can be annoying. The concessions can be overcrowded as well on such days. Most of the time however, you will find no lines  and very minimal crowds. The place is very clean and the staff is pretty helpful. Non popcorn stuff is freshly made to order and pretty decent but way overpriced.",0.169394,0.726364
Regal Cinema,10/15/2019,TRUE,4,,,
Regal Cinema,10/15/2019,TRUE,5,Friendly service..comfortable seating,0.375,0.5
Regal Cinema,10/15/2019,FALSE,4,,,
Regal Cinema,10/15/2019,TRUE,4,Clean and a lot to choose from. Great parking garage for yucky weather. Ton of restraunts all around it,0.583333,0.725
Regal Cinema,10/15/2019,FALSE,5,Birthday gift for my grandson.,0,0
Regal Cinema,10/15/2019,FALSE,1,"Stonefield-commons appears to no longer yse their outside ticket booth. This for es everyone to use the concession line or the kiosks.  Using  the kiosks do not allow you touse your Regal rewards card. Using concessions forces you to stand in very long lines even if you don't want to wait the time for popcorn.  Yes this basically creates more revenue for Regal. However, the lines are becoming so long you  have to arrive so early. I think there greed will just cause me to rent a movie at home",0.155833,0.436667
